row_id,from_date,to_date,part_number,dealer_price,list_price,part_category,part_name,competition_brand,competition_name,competition_part_number
722,2013-09-01,2013-09-30,7S6Z2C026A,31.99,51.18,OE MOTORCRAFT ROTOR AND DRUM,ROTOR ASY - BRAKE,AUTOZONE,DURALAST,54106
723,2013-05-01,2013-05-31,7S6Z2C026A,35.55,53.86,OE MOTORCRAFT ROTOR AND DRUM,ROTOR ASY - BRAKE,WD/JOBBER,RAYBESTOS,680035R
724,2013-06-01,2013-06-30,7S6Z2C026A,28.22,48.99,OE MOTORCRAFT ROTOR AND DRUM,ROTOR ASY - BRAKE,WD/JOBBER,RAYBESTOS,680035R
725,2013-11-01,2013-11-30,7S6Z2C026A,28.74,43.55,OE MOTORCRAFT ROTOR AND DRUM,ROTOR ASY - BRAKE,WD/JOBBER,WAGNER,BD126006
726,2013-09-01,2013-09-30,7T4Z1104B,131.99,211.18,HUB ASSEMBLIES,HUB ASY - WHEEL,AUTOZONE,DURALAST,HA590180
727,2013-03-01,2013-03-31,7T4Z1104B,213.27,410.13,HUB ASSEMBLIES,HUB ASY  WHEEL,WD/JOBBER,TIMKEN,HA590180
728,2013-09-01,2013-09-30,7T4Z1104C,129.99,207.98,HUB ASSEMBLIES,HUB ASY - WHEEL,AUTOZONE,DURALAST,HA590183
729,2013-03-01,2013-03-31,7T4Z1104C,221.65,426.25,HUB ASSEMBLIES,HUB ASY  WHEEL,WD/JOBBER,TIMKEN,HA590183
730,2013-01-01,2013-01-31,7T4Z1125A,100.99,125.28,MOTORCRAFT NON-RETAIL ROTOR & DRUM,Brake Rotor / Drum Asy,WD/JOBBER,ACDELCO,18A2473
731,2013-07-01,2013-07-31,7T4Z1125A,84.09,125.28,MOTORCRAFT NON-RETAIL ROTOR & DRUM,Brake Rotor / Drum Asy,WD/JOBBER,ACDELCO,18A2473
732,2013-08-01,2013-08-31,7T4Z1125A,84.09,125.28,MOTORCRAFT NON-RETAIL ROTOR & DRUM,Brake Rotor / Drum Asy,WD/JOBBER,ACDELCO,18A2473
733,2013-08-01,2013-08-31,7T4Z1125A,58.35,86.33,MOTORCRAFT NON-RETAIL ROTOR & DRUM,ROTOR ASY,WD/JOBBER,BENDIX,PRT5702
734,2013-09-01,2013-09-30,7T4Z1125A,49.99,79.98,MOTORCRAFT NON-RETAIL ROTOR & DRUM,Brake Rotor / Drum Asy,AUTOZONE,DURALAST,42254
735,2013-07-01,2013-07-31,7T4Z1125A,53.99,89.97,MOTORCRAFT NON-RETAIL ROTOR & DRUM,ROTOR ASY,NAPA,NAPA,48880544
736,2013-05-01,2013-05-31,7T4Z1125A,106.17,160.86,MOTORCRAFT NON-RETAIL ROTOR & DRUM,Brake Rotor / Drum Asy,WD/JOBBER,RAYBESTOS,680544R
737,2013-06-01,2013-06-30,7T4Z1125A,84.31,146.99,MOTORCRAFT NON-RETAIL ROTOR & DRUM,Brake Rotor / Drum Asy,WD/JOBBER,RAYBESTOS,680544R
738,2013-11-01,2013-11-30,7T4Z1125A,98.90,149.85,MOTORCRAFT NON-RETAIL ROTOR & DRUM,Brake Rotor / Drum Asy,WD/JOBBER,WAGNER,BD126432
739,2013-09-01,2013-09-30,7T4Z1125B,52.99,84.78,MOTORCRAFT NON-RETAIL ROTOR & DRUM,Brake Rotor / Drum Asy,AUTOZONE,DURALAST,42255
740,2013-07-01,2013-07-31,7T4Z1125B,51.99,86.64,MOTORCRAFT NON-RETAIL ROTOR & DRUM,ROTOR ASY,NAPA,NAPA,48880545
741,2013-05-01,2013-05-31,7T4Z1125B,92.37,139.96,MOTORCRAFT NON-RETAIL ROTOR & DRUM,Brake Rotor / Drum Asy,WD/JOBBER,RAYBESTOS,680545R
742,2013-06-01,2013-06-30,7T4Z1125B,73.35,127.99,MOTORCRAFT NON-RETAIL ROTOR & DRUM,Brake Rotor / Drum Asy,WD/JOBBER,RAYBESTOS,680545R
743,2013-11-01,2013-11-30,7T4Z1125B,67.33,102.02,MOTORCRAFT NON-RETAIL ROTOR & DRUM,Brake Rotor / Drum Asy,WD/JOBBER,WAGNER,BD126429
744,2013-01-01,2013-01-31,7T4Z1125B,99.42,123.34,MOTORCRAFT NON-RETAIL ROTOR & DRUM,Brake Rotor / Drum Asy,WD/JOBBER,ACDELCO,18A2496
745,2013-07-01,2013-07-31,7T4Z1125B,82.78,123.34,MOTORCRAFT NON-RETAIL ROTOR & DRUM,Brake Rotor / Drum Asy,WD/JOBBER,ACDELCO,18A2496
746,2013-08-01,2013-08-31,7T4Z1125B,82.78,123.34,MOTORCRAFT NON-RETAIL ROTOR & DRUM,Brake Rotor / Drum Asy,WD/JOBBER,ACDELCO,18A2496
747,2013-08-01,2013-08-31,7T4Z1125B,49.41,73.11,MOTORCRAFT NON-RETAIL ROTOR & DRUM,ROTOR ASY,WD/JOBBER,BENDIX,PRT5701
748,2013-01-01,2013-01-31,7T4Z2C026A,78.91,97.88,MOTORCRAFT NON-RETAIL ROTOR & DRUM,Brake Rotor / Drum Asy,WD/JOBBER,ACDELCO,18A2474
749,2013-07-01,2013-07-31,7T4Z2C026A,65.70,97.88,MOTORCRAFT NON-RETAIL ROTOR & DRUM,Brake Rotor / Drum Asy,WD/JOBBER,ACDELCO,18A2474
750,2013-08-01,2013-08-31,7T4Z2C026A,65.70,97.88,MOTORCRAFT NON-RETAIL ROTOR & DRUM,Brake Rotor / Drum Asy,WD/JOBBER,ACDELCO,18A2474
751,2013-08-01,2013-08-31,7T4Z2C026A,39.49,58.44,MOTORCRAFT NON-RETAIL ROTOR & DRUM,ROTOR ASY - BRAKE,WD/JOBBER,BENDIX,PRT5703
752,2013-09-01,2013-09-30,7T4Z2C026A,49.99,79.98,MOTORCRAFT NON-RETAIL ROTOR & DRUM,Brake Rotor / Drum Asy,AUTOZONE,DURALAST,42256
753,2013-07-01,2013-07-31,7T4Z2C026A,51.99,86.64,MOTORCRAFT NON-RETAIL ROTOR & DRUM,ROTOR ASY - BRAKE,NAPA,NAPA,48880546
754,2013-05-01,2013-05-31,7T4Z2C026A,72.64,110.06,MOTORCRAFT NON-RETAIL ROTOR & DRUM,Brake Rotor / Drum Asy,WD/JOBBER,RAYBESTOS,680546R
755,2013-06-01,2013-06-30,7T4Z2C026A,57.67,100.99,MOTORCRAFT NON-RETAIL ROTOR & DRUM,Brake Rotor / Drum Asy,WD/JOBBER,RAYBESTOS,680546R
756,2013-11-01,2013-11-30,7T4Z2C026A,61.62,93.36,MOTORCRAFT NON-RETAIL ROTOR & DRUM,Brake Rotor / Drum Asy,WD/JOBBER,WAGNER,BD126430
757,2013-09-01,2013-09-30,7W1Z1104A,125.99,201.58,HUB ASSEMBLIES,HUB ASY - WHEEL,AUTOZONE,DURALAST,513230
758,2013-03-01,2013-03-31,7W1Z1104A,250.42,481.58,HUB ASSEMBLIES,HUB ASY  WHEEL,WD/JOBBER,TIMKEN,513230
759,2013-09-01,2013-09-30,8A8Z1104A,182.99,292.78,HUB ASSEMBLIES,HUB ASY - WHEEL,AUTOZONE,DURALAST,HA590261
760,2013-03-01,2013-03-31,8A8Z1104A,242.71,466.75,HUB ASSEMBLIES,HUB ASY  WHEEL,WD/JOBBER,TIMKEN,HA590261
761,2013-09-01,2013-09-30,8A8Z1104B,182.99,292.78,HUB ASSEMBLIES,HUB ASY - WHEEL,AUTOZONE,DURALAST,HA590261
762,2013-05-01,2013-05-31,8A8Z1104B,250.85,328.03,HUB ASSEMBLIES,HUB ASY - WHEEL,WD/JOBBER,SKF,BR930742
763,2013-06-01,2013-06-30,8A8Z1104B,248.92,328.03,HUB ASSEMBLIES,HUB ASY - WHEEL,WD/JOBBER,SKF,BR930742
764,2013-03-01,2013-03-31,8A8Z1104B,242.71,466.75,HUB ASSEMBLIES,HUB ASY  WHEEL,WD/JOBBER,TIMKEN,HA590261
765,2013-09-01,2013-09-30,8A8Z1125A,61.99,99.18,BRAKE DRUM ASSEMBLIES,ROTOR ASY,AUTOZONE,DURALAST,42262
766,2013-07-01,2013-07-31,8A8Z1125A,61.99,103.31,BRAKE DRUM ASSEMBLIES,ROTOR ASY,NAPA,NAPA,48880688
767,2013-05-01,2013-05-31,8A8Z1125A,87.16,132.06,BRAKE DRUM ASSEMBLIES,ROTOR ASY,WD/JOBBER,RAYBESTOS,680688R
768,2013-06-01,2013-06-30,8A8Z1125A,69.20,120.99,BRAKE DRUM ASSEMBLIES,ROTOR ASY,WD/JOBBER,RAYBESTOS,680688R
769,2013-01-01,2013-01-31,8C2Z1102A,252.55,313.32,OE MOTORCRAFT ROTOR AND DRUM,HUB ASY - WHEEL,WD/JOBBER,ACDELCO,18A2581
770,2013-07-01,2013-07-31,8C2Z1102A,210.28,313.32,OE MOTORCRAFT ROTOR AND DRUM,HUB ASY - WHEEL,WD/JOBBER,ACDELCO,18A2581
771,2013-08-01,2013-08-31,8C2Z1102A,210.28,313.32,OE MOTORCRAFT ROTOR AND DRUM,HUB ASY - WHEEL,WD/JOBBER,ACDELCO,18A2581
772,2013-08-01,2013-08-31,8C2Z1102A,130.16,192.59,OE MOTORCRAFT ROTOR AND DRUM,HUB ASY - WHEEL,WD/JOBBER,BENDIX,PRT5915
773,2013-07-01,2013-07-31,8C2Z1102A,254.00,423.29,OE MOTORCRAFT ROTOR AND DRUM,HUB ASY - WHEEL,NAPA,NAPA,880681
774,2013-05-01,2013-05-31,8C2Z1102A,273.19,413.92,OE MOTORCRAFT ROTOR AND DRUM,HUB ASY  WHEEL,WD/JOBBER,RAYBESTOS,680681R
775,2013-06-01,2013-06-30,8C2Z1102A,227.25,344.99,OE MOTORCRAFT ROTOR AND DRUM,HUB ASY  WHEEL,WD/JOBBER,RAYBESTOS,680681R
776,2013-11-01,2013-11-30,8C2Z1102A,273.29,414.07,OE MOTORCRAFT ROTOR AND DRUM,HUB ASY  WHEEL,WD/JOBBER,WAGNER,BD126470
777,2013-05-01,2013-05-31,8C2Z1102C,282.45,427.96,OE MOTORCRAFT ROTOR AND DRUM,HUB ASY  WHEEL,WD/JOBBER,RAYBESTOS,680626R
778,2013-06-01,2013-06-30,8C2Z1102C,296.57,449.35,OE MOTORCRAFT ROTOR AND DRUM,HUB ASY  WHEEL,WD/JOBBER,RAYBESTOS,680626
779,2013-11-01,2013-11-30,8C2Z1102C,237.21,359.41,OE MOTORCRAFT ROTOR AND DRUM,HUB ASY  WHEEL,WD/JOBBER,WAGNER,BD126537
780,2013-01-01,2013-01-31,8C2Z1102C,232.69,288.68,OE MOTORCRAFT ROTOR AND DRUM,HUB ASY - WHEEL,WD/JOBBER,ACDELCO,18A2599
781,2013-07-01,2013-07-31,8C2Z1102C,232.69,288.68,OE MOTORCRAFT ROTOR AND DRUM,HUB ASY - WHEEL,WD/JOBBER,ACDELCO,18A2599
782,2013-08-01,2013-08-31,8C2Z1102C,175.26,259.32,OE MOTORCRAFT ROTOR AND DRUM,HUB ASY - WHEEL,WD/JOBBER,BENDIX,PRT5840
783,2013-07-01,2013-07-31,8C2Z1102C,264.00,439.96,OE MOTORCRAFT ROTOR AND DRUM,HUB ASY - WHEEL,NAPA,NAPA,880626
784,2013-01-01,2013-01-31,8C2Z2C026A,173.99,215.86,OE MOTORCRAFT ROTOR AND DRUM,ROTOR ASY - BRAKE,WD/JOBBER,ACDELCO,18A2435
785,2013-07-01,2013-07-31,8C2Z2C026A,144.87,215.86,OE MOTORCRAFT ROTOR AND DRUM,ROTOR ASY - BRAKE,WD/JOBBER,ACDELCO,18A2435
786,2013-08-01,2013-08-31,8C2Z2C026A,144.87,215.86,OE MOTORCRAFT ROTOR AND DRUM,ROTOR ASY - BRAKE,WD/JOBBER,ACDELCO,18A2435
787,2013-08-01,2013-08-31,8C2Z2C026A,83.42,123.42,OE MOTORCRAFT ROTOR AND DRUM,ROTOR ASY - BRAKE,WD/JOBBER,BENDIX,PRT5914
788,2013-07-01,2013-07-31,8C2Z2C026A,154.00,256.64,OE MOTORCRAFT ROTOR AND DRUM,ROTOR ASY - BRAKE,NAPA,NAPA,880680
789,2013-05-01,2013-05-31,8C2Z2C026A,163.42,247.60,OE MOTORCRAFT ROTOR AND DRUM,ROTOR ASY  BRAKE,WD/JOBBER,RAYBESTOS,680680R
790,2013-06-01,2013-06-30,8C2Z2C026A,132.84,225.99,OE MOTORCRAFT ROTOR AND DRUM,ROTOR ASY  BRAKE,WD/JOBBER,RAYBESTOS,680680R
791,2013-11-01,2013-11-30,8C2Z2C026A,177.08,268.30,OE MOTORCRAFT ROTOR AND DRUM,ROTOR ASY  BRAKE,WD/JOBBER,WAGNER,BD126465
792,2013-08-01,2013-08-31,8C2Z2C026B,83.01,122.82,OE MOTORCRAFT ROTOR AND DRUM,ROTOR ASY - BRAKE,WD/JOBBER,BENDIX,PRT5841
793,2013-07-01,2013-07-31,8C2Z2C026B,134.00,223.31,OE MOTORCRAFT ROTOR AND DRUM,ROTOR ASY - BRAKE,NAPA,NAPA,880689
794,2013-05-01,2013-05-31,8C2Z2C026B,134.80,204.24,OE MOTORCRAFT ROTOR AND DRUM,ROTOR ASY  BRAKE,WD/JOBBER,RAYBESTOS,680689R
795,2013-06-01,2013-06-30,8C2Z2C026B,182.96,277.21,OE MOTORCRAFT ROTOR AND DRUM,ROTOR ASY  BRAKE,WD/JOBBER,RAYBESTOS,680689
796,2013-11-01,2013-11-30,8C2Z2C026B,172.72,261.69,OE MOTORCRAFT ROTOR AND DRUM,ROTOR ASY  BRAKE,WD/JOBBER,WAGNER,BD126466
797,2013-01-01,2013-01-31,8C2Z2C026C,149.24,185.14,OE MOTORCRAFT ROTOR AND DRUM,ROTOR ASY - BRAKE,WD/JOBBER,ACDELCO,18A2582
798,2013-07-01,2013-07-31,8C2Z2C026C,124.26,185.14,OE MOTORCRAFT ROTOR AND DRUM,ROTOR ASY - BRAKE,WD/JOBBER,ACDELCO,18A2582
799,2013-08-01,2013-08-31,8C2Z2C026C,124.26,185.14,OE MOTORCRAFT ROTOR AND DRUM,ROTOR ASY - BRAKE,WD/JOBBER,ACDELCO,18A2582
800,2013-08-01,2013-08-31,8C2Z2C026C,79.22,117.22,OE MOTORCRAFT ROTOR AND DRUM,ROTOR ASY - BRAKE,WD/JOBBER,BENDIX,PRT5916
801,2013-07-01,2013-07-31,8C2Z2C026C,154.00,256.64,OE MOTORCRAFT ROTOR AND DRUM,ROTOR ASY - BRAKE,NAPA,NAPA,880679
802,2013-05-01,2013-05-31,8C2Z2C026C,163.42,247.60,OE MOTORCRAFT ROTOR AND DRUM,ROTOR ASY  BRAKE,WD/JOBBER,RAYBESTOS,680679R
803,2013-06-01,2013-06-30,8C2Z2C026C,132.84,225.99,OE MOTORCRAFT ROTOR AND DRUM,ROTOR ASY  BRAKE,WD/JOBBER,RAYBESTOS,680679R
804,2013-11-01,2013-11-30,8C2Z2C026C,156.18,236.64,OE MOTORCRAFT ROTOR AND DRUM,ROTOR ASY  BRAKE,WD/JOBBER,WAGNER,BD126468
805,2013-09-01,2013-09-30,8C3Z1104F,479.99,767.98,HUB ASSEMBLIES,HUB AND BEARING ASY - WHEEL,AUTOZONE,DURALAST,SP940204
806,2013-09-01,2013-09-30,8F9Z1104A,110.99,177.58,HUB ASSEMBLIES,HUB ASY - WHEEL,AUTOZONE,DURALAST,HA590029
807,2013-03-01,2013-03-31,8F9Z1104A,192.70,370.58,HUB ASSEMBLIES,HUB ASY  WHEEL,WD/JOBBER,TIMKEN,HA590029
808,2013-03-01,2013-03-31,8F9Z1104B,200.75,386.05,HUB ASSEMBLIES,HUB ASY  WHEEL,WD/JOBBER,TIMKEN,512299
809,2013-09-01,2013-09-30,8F9Z1104B,61.99,99.18,HUB ASSEMBLIES,HUB ASY - WHEEL,AUTOZONE,DURALAST,DL512299
810,2013-03-01,2013-03-31,8F9Z1104C,179.66,345.50,HUB ASSEMBLIES,HUB ASY  WHEEL,WD/JOBBER,TIMKEN,HA590028
811,2013-09-01,2013-09-30,8F9Z1104C,89.99,143.98,HUB ASSEMBLIES,HUB ASY - WHEEL,AUTOZONE,DURALAST,HA590028
812,2013-07-01,2013-07-31,8G1Z1125A,68.99,114.97,BRAKE DRUM ASSEMBLIES,ROTOR ASY,NAPA,NAPA,48880618
813,2013-01-01,2013-01-31,8G1Z1125A,136.11,168.86,BRAKE DRUM ASSEMBLIES,ROTOR ASY,WD/JOBBER,ACDELCO,18A2557
814,2013-07-01,2013-07-31,8G1Z1125A,113.33,168.86,BRAKE DRUM ASSEMBLIES,ROTOR ASY,WD/JOBBER,ACDELCO,18A2557
815,2013-08-01,2013-08-31,8G1Z1125A,113.33,168.86,BRAKE DRUM ASSEMBLIES,ROTOR ASY,WD/JOBBER,ACDELCO,18A2557
816,2013-08-01,2013-08-31,8G1Z1125A,53.27,78.82,BRAKE DRUM ASSEMBLIES,ROTOR ASY,WD/JOBBER,BENDIX,PRT5666
817,2013-09-01,2013-09-30,8G1Z1125A,65.99,105.58,BRAKE DRUM ASSEMBLIES,ROTOR ASY,AUTOZONE,DURALAST,42145
818,2013-05-01,2013-05-31,8G1Z1125A,119.54,181.12,BRAKE DRUM ASSEMBLIES,ROTOR ASY,WD/JOBBER,RAYBESTOS,680618R
819,2013-06-01,2013-06-30,8G1Z1125A,97.18,164.99,BRAKE DRUM ASSEMBLIES,ROTOR ASY,WD/JOBBER,RAYBESTOS,680618R
820,2013-11-01,2013-11-30,8G1Z1125A,76.50,115.91,BRAKE DRUM ASSEMBLIES,ROTOR ASY,WD/JOBBER,WAGNER,BD126196
821,2013-01-01,2013-01-31,8G1Z1125B,136.11,168.86,MOTORCRAFT NON-RETAIL ROTOR & DRUM,Brake Rotor / Drum Asy,WD/JOBBER,ACDELCO,18A2557
822,2013-07-01,2013-07-31,8G1Z1125B,113.33,168.86,MOTORCRAFT NON-RETAIL ROTOR & DRUM,Brake Rotor / Drum Asy,WD/JOBBER,ACDELCO,18A2557
823,2013-08-01,2013-08-31,8G1Z1125B,113.33,168.86,MOTORCRAFT NON-RETAIL ROTOR & DRUM,Brake Rotor / Drum Asy,WD/JOBBER,ACDELCO,18A2557
824,2013-08-01,2013-08-31,8G1Z1125B,53.27,78.82,MOTORCRAFT NON-RETAIL ROTOR & DRUM,ROTOR ASY,WD/JOBBER,BENDIX,PRT5666
825,2013-09-01,2013-09-30,8G1Z1125B,65.99,105.58,MOTORCRAFT NON-RETAIL ROTOR & DRUM,Brake Rotor / Drum Asy,AUTOZONE,DURALAST,42145
826,2013-07-01,2013-07-31,8G1Z1125B,51.99,86.64,MOTORCRAFT NON-RETAIL ROTOR & DRUM,ROTOR ASY,NAPA,NAPA,48880749
827,2013-05-01,2013-05-31,8G1Z1125B,77.33,117.16,MOTORCRAFT NON-RETAIL ROTOR & DRUM,Brake Rotor / Drum Asy,WD/JOBBER,RAYBESTOS,680749R
828,2013-06-01,2013-06-30,8G1Z1125B,61.39,106.99,MOTORCRAFT NON-RETAIL ROTOR & DRUM,Brake Rotor / Drum Asy,WD/JOBBER,RAYBESTOS,680749R
829,2013-11-01,2013-11-30,8G1Z1125B,76.50,115.91,MOTORCRAFT NON-RETAIL ROTOR & DRUM,Brake Rotor / Drum Asy,WD/JOBBER,WAGNER,BD126196
830,2013-09-01,2013-09-30,8G1Z2C026B,47.99,76.78,OE MOTORCRAFT ROTOR AND DRUM,ROTOR ASY - BRAKE,AUTOZONE,DURALAST,42146
831,2013-07-01,2013-07-31,8G1Z2C026B,51.99,86.64,OE MOTORCRAFT ROTOR AND DRUM,ROTOR ASY - BRAKE,NAPA,NAPA,48880686
832,2013-05-01,2013-05-31,8G1Z2C026B,87.16,132.06,OE MOTORCRAFT ROTOR AND DRUM,ROTOR ASY  BRAKE,WD/JOBBER,RAYBESTOS,680688R
833,2013-06-01,2013-06-30,8G1Z2C026B,69.20,120.99,OE MOTORCRAFT ROTOR AND DRUM,ROTOR ASY  BRAKE,WD/JOBBER,RAYBESTOS,680688R
834,2013-11-01,2013-11-30,8G1Z2C026B,49.29,74.69,OE MOTORCRAFT ROTOR AND DRUM,ROTOR ASY  BRAKE,WD/JOBBER,WAGNER,BD126212
835,2013-01-01,2013-01-31,8G1Z2C026B,73.51,91.20,OE MOTORCRAFT ROTOR AND DRUM,ROTOR ASY - BRAKE,WD/JOBBER,ACDELCO,18A2362
836,2013-07-01,2013-07-31,8G1Z2C026B,61.21,91.20,OE MOTORCRAFT ROTOR AND DRUM,ROTOR ASY - BRAKE,WD/JOBBER,ACDELCO,18A2362
837,2013-08-01,2013-08-31,8G1Z2C026B,61.21,91.20,OE MOTORCRAFT ROTOR AND DRUM,ROTOR ASY - BRAKE,WD/JOBBER,ACDELCO,18A2362
838,2013-08-01,2013-08-31,8G1Z2C026B,38.95,57.62,OE MOTORCRAFT ROTOR AND DRUM,ROTOR ASY - BRAKE,WD/JOBBER,BENDIX,PRT5667
839,2013-01-01,2013-01-31,8L1Z1125A,113.17,140.40,BRAKE DRUM ASSEMBLIES,ROTOR ASY,WD/JOBBER,ACDELCO,18A1329
840,2013-07-01,2013-07-31,8L1Z1125A,94.23,140.40,BRAKE DRUM ASSEMBLIES,ROTOR ASY,WD/JOBBER,ACDELCO,18A1329
841,2013-08-01,2013-08-31,8L1Z1125A,94.23,140.40,BRAKE DRUM ASSEMBLIES,ROTOR ASY,WD/JOBBER,ACDELCO,18A1329
842,2013-09-01,2013-09-30,8L1Z1125A,41.30,78.99,BRAKE DRUM ASSEMBLIES,ROTOR ASY,WD/JOBBER,BENDIX,PRT5367
843,2013-09-01,2013-09-30,8L1Z1125A,73.99,118.38,BRAKE DRUM ASSEMBLIES,ROTOR ASY,AUTOZONE,DURALAST,42251
844,2013-05-01,2013-05-31,8L1Z1125A,102.96,156.00,BRAKE DRUM ASSEMBLIES,ROTOR ASY,WD/JOBBER,RAYBESTOS,680508R
845,2013-06-01,2013-06-30,8L1Z1125A,81.76,141.99,BRAKE DRUM ASSEMBLIES,ROTOR ASY,WD/JOBBER,RAYBESTOS,680508R
846,2013-11-01,2013-11-30,8L1Z1125A,136.49,206.80,BRAKE DRUM ASSEMBLIES,ROTOR ASY,WD/JOBBER,WAGNER,BD126433
847,2013-01-01,2013-01-31,8L3Z1102A,256.10,317.72,OE MOTORCRAFT ROTOR AND DRUM,HUB ASY - WHEEL,WD/JOBBER,ACDELCO,18A1623
848,2013-07-01,2013-07-31,8L3Z1102A,213.24,317.72,OE MOTORCRAFT ROTOR AND DRUM,HUB ASY - WHEEL,WD/JOBBER,ACDELCO,18A1623
849,2013-08-01,2013-08-31,8L3Z1102A,213.24,317.72,OE MOTORCRAFT ROTOR AND DRUM,HUB ASY - WHEEL,WD/JOBBER,ACDELCO,18A1623
850,2013-09-01,2013-09-30,8L3Z1102A,86.99,139.18,OE MOTORCRAFT ROTOR AND DRUM,HUB ASY - WHEEL,AUTOZONE,DURALAST,54107
851,2013-06-01,2013-06-30,8L3Z1102A,237.18,359.35,OE MOTORCRAFT ROTOR AND DRUM,HUB ASY - WHEEL,WD/JOBBER,NATIONAL,BD126116
852,2013-05-01,2013-05-31,8L3Z1102A,212.98,322.70,OE MOTORCRAFT ROTOR AND DRUM,HUB ASY  WHEEL,WD/JOBBER,RAYBESTOS,680178R
853,2013-06-01,2013-06-30,8L3Z1102A,284.61,431.23,OE MOTORCRAFT ROTOR AND DRUM,HUB ASY  WHEEL,WD/JOBBER,RAYBESTOS,680178
854,2013-11-01,2013-11-30,8L3Z1102A,175.57,266.02,OE MOTORCRAFT ROTOR AND DRUM,HUB ASY  WHEEL,WD/JOBBER,WAGNER,BD126116
855,2013-07-01,2013-07-31,8L3Z1102B,209.00,348.30,OE MOTORCRAFT ROTOR AND DRUM,HUB ASY - WHEEL,NAPA,NAPA,880179
856,2013-05-01,2013-05-31,8L3Z1102B,197.64,299.46,OE MOTORCRAFT ROTOR AND DRUM,HUB ASY  WHEEL,WD/JOBBER,RAYBESTOS,680179R
857,2013-06-01,2013-06-30,8L3Z1102B,286.60,434.25,OE MOTORCRAFT ROTOR AND DRUM,HUB ASY  WHEEL,WD/JOBBER,RAYBESTOS,680179
858,2013-08-01,2013-08-31,8L3Z1102B,254.48,385.58,OE MOTORCRAFT ROTOR AND DRUM,HUB ASY  WHEEL,WD/JOBBER,WAGNER,BD126115
859,2013-09-01,2013-09-30,8L8Z1104A,96.99,155.18,HUB ASSEMBLIES,HUB ASY - WHEEL,AUTOZONE,DURALAST,HA590286K
860,2013-03-01,2013-03-31,8L8Z1104A,144.29,277.48,HUB ASSEMBLIES,HUB ASY  WHEEL,WD/JOBBER,TIMKEN,HA590286K
861,2013-06-01,2013-06-30,8L8Z1126B,52.05,80.08,BRAKE DRUM ASSEMBLIES,DRUM - BRAKE,WD/JOBBER,BENDIX,PDR0826
862,2013-09-01,2013-09-30,8L8Z1126B,47.99,76.78,BRAKE DRUM ASSEMBLIES,DRUM - BRAKE,AUTOZONE,DURALAST,24198
863,2013-07-01,2013-07-31,8L8Z1126B,83.49,139.14,BRAKE DRUM ASSEMBLIES,DRUM  BRAKE,NAPA,NAPA,4401829
864,2013-05-01,2013-05-31,8L8Z1126B,65.97,99.96,BRAKE DRUM ASSEMBLIES,DRUM  BRAKE,WD/JOBBER,RAYBESTOS,9792R
865,2013-06-01,2013-06-30,8L8Z1126B,52.38,90.99,BRAKE DRUM ASSEMBLIES,DRUM  BRAKE,WD/JOBBER,RAYBESTOS,9792R
866,2013-11-01,2013-11-30,8L8Z1126B,112.43,170.35,BRAKE DRUM ASSEMBLIES,DRUM  BRAKE,WD/JOBBER,WAGNER,BD126444
867,2013-07-01,2013-07-31,8L8Z1126BD,83.49,139.14,OE MOTORCRAFT ROTOR AND DRUM,DRUM  BRAKE,NAPA,NAPA,4401829
868,2013-05-01,2013-05-31,8L8Z1126BD,65.97,99.96,OE MOTORCRAFT ROTOR AND DRUM,DRUM - BRAKE,WD/JOBBER,RAYBESTOS,9792R
869,2013-06-01,2013-06-30,8L8Z1126BD,52.38,90.99,OE MOTORCRAFT ROTOR AND DRUM,DRUM - BRAKE,WD/JOBBER,RAYBESTOS,9792R
870,2013-08-01,2013-08-31,8L8Z1126BD,107.83,163.38,OE MOTORCRAFT ROTOR AND DRUM,DRUM  BRAKE,WD/JOBBER,WAGNER,BD126444
871,2013-01-01,2013-01-31,8S4Z1113A,41.84,51.92,BRAKE DRUM ASSEMBLIES,HUB AND DRUM ASY - WHEEL,WD/JOBBER,ACDELCO,18B549
872,2013-07-01,2013-07-31,8S4Z1113A,34.84,51.92,BRAKE DRUM ASSEMBLIES,HUB AND DRUM ASY - WHEEL,WD/JOBBER,ACDELCO,18B549
873,2013-08-01,2013-08-31,8S4Z1113A,34.84,51.92,BRAKE DRUM ASSEMBLIES,HUB AND DRUM ASY - WHEEL,WD/JOBBER,ACDELCO,18B549
874,2013-06-01,2013-06-30,8S4Z1113A,81.57,125.49,BRAKE DRUM ASSEMBLIES,HUB AND DRUM ASY - WHEEL,WD/JOBBER,BENDIX,PDR0801
875,2013-09-01,2013-09-30,8S4Z1113A,43.99,70.38,BRAKE DRUM ASSEMBLIES,HUB AND DRUM ASY - WHEEL,AUTOZONE,DURALAST,80112
876,2013-05-01,2013-05-31,8S4Z1113A,121.81,184.56,BRAKE DRUM ASSEMBLIES,HUB AND DRUM ASY - WHEEL,WD/JOBBER,RAYBESTOS,9759R
877,2013-06-01,2013-06-30,8S4Z1113A,99.02,167.99,BRAKE DRUM ASSEMBLIES,HUB AND DRUM ASY - WHEEL,WD/JOBBER,RAYBESTOS,9759R
878,2013-11-01,2013-11-30,8S4Z1113A,64.33,97.46,BRAKE DRUM ASSEMBLIES,HUB AND DRUM ASY  WHEEL,WD/JOBBER,WAGNER,BD125704
