from_date,part_number,dealer_price,list_price
7/1/2013,YC3Z1104C,0.00,0.00
7/1/2013,YC3Z1104D,282.21,470.34
7/1/2013,YC3Z1104EA,305.32,508.87
7/1/2013,YC3Z1109AA,0.00,0.00
7/1/2013,YC3Z1109CA,452.57,754.28
7/1/2013,YC3Z1125AA,165.00,275.00
7/1/2013,YC3Z1126AA,379.98,633.30
7/1/2013,YC3Z2C026AA,165.00,275.00
7/1/2013,YC3Z2C026BA,209.98,349.97
7/1/2013,YC3Z2C026BB,80.92,134.87
7/1/2013,YF1Z1104AC,0.00,0.00
7/1/2013,YF1Z1125AA,81.42,135.70
7/1/2013,YF1Z2C026AA,29.98,49.97
7/1/2013,YL1Z1102AA,0.00,0.00
7/1/2013,YL1Z1104AA,323.75,539.59
7/1/2013,YL1Z2C026AA,69.47,115.78
7/1/2013,YL3Z1102AA,61.14,101.90
7/1/2013,YL3Z1104BA,169.24,282.07
7/1/2013,YL3Z2C026AA,70.52,117.54
7/1/2013,YL5Z1104A,221.32,368.87
7/1/2013,YL5Z1104AA,0.00,0.00
7/1/2013,YL5Z1104B,199.62,332.70
7/1/2013,YL5Z1104BA,0.00,0.00
7/1/2013,YR3Z1109AA,191.38,318.97
7/1/2013,YS4Z1A034AA,93.67,156.12
7/1/2013,YW7Z2C026AA,44.98,74.97
8/1/2013,1C4Z2C026AA,0.00,0.00
8/1/2013,1F1Z1104DA,0.00,0.00
8/1/2013,1F1Z1126BA,34.98,58.30
8/1/2013,1F2Z1104AB,95.41,159.01
8/1/2013,1L2Z1109AA,144.22,240.38
8/1/2013,1L3Z1104BA,250.00,416.67
8/1/2013,1L5Z1126BA,59.98,99.97
8/1/2013,1R3Z1104B,80.21,133.67
8/1/2013,1R3Z1104BB,69.00,115.00
8/1/2013,1R8Z2C026AA,54.98,91.63
8/1/2013,1S4Z2C026BA,0.00,0.00
8/1/2013,2T1Z1125A,53.92,89.86
8/1/2013,2T1Z1126C,0.00,0.00
8/1/2013,3C2Z1104AA,0.00,0.00
8/1/2013,3C2Z1109AA,296.79,494.65
8/1/2013,3C3Z1102CA,199.15,331.92
8/1/2013,3C3Z1104A,274.17,456.95
8/1/2013,3C3Z1104B,224.86,374.77
8/1/2013,3C3Z1104BA,0.00,0.00
8/1/2013,3C3Z1104CA,293.28,488.80
8/1/2013,3C3Z1109AA,0.00,0.00
8/1/2013,3C3Z1109AB,125.25,208.76
8/1/2013,3C3Z1109BA,0.00,0.00
8/1/2013,3C3Z1109BB,0.00,0.00
8/1/2013,3C3Z1109DA,202.91,338.18
8/1/2013,3C5Z1104AA,139.85,233.08
8/1/2013,3F1Z1104AA,60.00,100.00
8/1/2013,3F1Z1104BA,66.35,110.59
8/1/2013,3F1Z1104CA,72.41,120.68
8/1/2013,3F1Z1104DA,58.32,97.20
8/1/2013,3F2Z1104AA,237.02,395.04
8/1/2013,3F2Z1104AB,215.60,359.34
8/1/2013,3F2Z2C026AA,49.98,83.30
8/1/2013,3L2Z1104AA,185.88,309.80
8/1/2013,3L2Z1104AB,0.00,0.00
8/1/2013,3L2Z1109AA,0.00,0.00
8/1/2013,3L2Z1125AA,0.00,0.00
8/1/2013,3L2Z2C026AA,59.98,99.97
8/1/2013,3L5Z1104AA,0.00,0.00
8/1/2013,3L5Z1125AA,51.30,85.49
8/1/2013,3W1Z1125AA,50.45,84.08
8/1/2013,3W1Z2C026AA,50.83,84.72
8/1/2013,3W1Z2C026BA,59.98,99.97
8/1/2013,3W7Z2C026AA,45.41,75.68
8/1/2013,4C2Z1102AA,158.17,263.62
8/1/2013,4C2Z2C026AA,107.14,178.57
8/1/2013,4C3Z1102BA,481.49,802.48
8/1/2013,4C3Z1109AA,226.70,377.83
8/1/2013,4C5Z1125AA,59.98,99.97
8/1/2013,4F1Z1125AA,0.00,0.00
8/1/2013,4F2Z1102AAA,0.00,0.00
8/1/2013,4G7Z1104AA,0.00,0.00
8/1/2013,4G7Z1125AA,144.38,240.63
8/1/2013,4G7Z2C026AA,0.00,0.00
8/1/2013,4L2Z1104AA,177.04,295.07
8/1/2013,4L2Z1125AA,51.98,86.63
8/1/2013,4L3Z1104AB,212.77,354.61
8/1/2013,4L3Z1104BB,204.37,340.62
8/1/2013,4L5Z1102BA,88.76,147.93
8/1/2013,4R3Z1104AA,102.08,170.14
8/1/2013,4R3Z1104AB,100.95,168.25
8/1/2013,4R3Z1104B,95.46,159.09
8/1/2013,4R3Z1125AA,67.22,112.03
8/1/2013,4R3Z1125BA,0.00,0.00
8/1/2013,5C3Z1102AB,129.98,216.63
8/1/2013,5C3Z1102GB,144.04,240.06
8/1/2013,5C3Z1104BAA,0.00,0.00
8/1/2013,5C3Z1109AA,0.00,0.00
8/1/2013,5C3Z1109B,352.30,587.17
8/1/2013,5C3Z1109CA,261.46,435.77
8/1/2013,5C3Z1109CC,105.29,175.48
8/1/2013,5C3Z1109DA,166.70,277.83
8/1/2013,5C3Z1125AB,73.02,121.70
8/1/2013,5C3Z1125CA,81.61,136.02
8/1/2013,5C3Z1125DA,84.80,141.34
8/1/2013,5C3Z2C026CA,111.10,185.17
8/1/2013,5C5Z2C026A,57.83,96.38
8/1/2013,5L2Z1102BA,109.98,183.30
8/1/2013,5L2Z2C026A,0.00,0.00
8/1/2013,5L3Z1125AA,76.77,127.95
8/1/2013,5L3Z1125BA,84.71,141.18
8/1/2013,5L3Z2C026AA,0.00,0.00
8/1/2013,5L8Z1125AA,0.00,0.00
8/1/2013,5L8Z1125BA,54.98,91.63
8/1/2013,5L8Z2C026BA,55.81,93.02
8/1/2013,5R3Z2C026AA,35.97,59.94
8/1/2013,5U9Z1102AA,0.00,0.00
8/1/2013,5W1Z1104B,146.24,243.74
8/1/2013,5W4Z1104BA,130.92,218.19
8/1/2013,6C2Z1109CA,201.51,335.85
8/1/2013,6C3Z1109X,347.78,579.63
8/1/2013,6C3Z2C026BA,0.00,0.00
8/1/2013,6E5Z1104AA,87.90,146.51
8/1/2013,6E5Z1104AB,56.62,94.37
8/1/2013,6E5Z1104BA,110.83,184.72
8/1/2013,6F2Z1109A,190.69,317.82
8/1/2013,6F2Z1109B,190.69,317.82
8/1/2013,6F2Z1125A,186.64,311.06
8/1/2013,6L1Z1104B,166.72,277.86
8/1/2013,6L1Z1104C,203.02,338.37
8/1/2013,6L1Z1104CA,0.00,0.00
8/1/2013,6L1Z1104D,202.91,338.18
8/1/2013,6L1Z1104DA,0.00,0.00
8/1/2013,6L1Z1104E,0.00,0.00
8/1/2013,6L1Z1109AA,0.00,0.00
8/1/2013,6L1Z1109D,211.64,352.73
8/1/2013,6L1Z1109F,208.05,346.74
8/1/2013,6L1Z1125A,55.55,92.58
8/1/2013,6L1Z2C026A,49.98,83.30
8/1/2013,6L2Z1109B,158.97,264.94
8/1/2013,6L2Z1125AA,71.09,118.48
8/1/2013,6L2Z2C026A,55.80,93.01
8/1/2013,6L3Z1104A,195.54,325.89
8/1/2013,6L5Z1104B,208.96,348.27
8/1/2013,6L5Z1126A,40.46,67.43
8/1/2013,6L8Z1109AA,40.73,67.88
8/1/2013,6L8Z1109BA,41.70,69.50
8/1/2013,6U9Z2C026A,119.00,198.33
8/1/2013,6U9Z2C026B,119.00,198.33
8/1/2013,7C3Z1102A,0.00,0.00
8/1/2013,7C3Z1102B,0.00,0.00
8/1/2013,7C3Z1104B,0.00,0.00
8/1/2013,7C3Z1104C,0.00,0.00
8/1/2013,7L1Z1104AA,0.00,0.00
8/1/2013,7L1Z1104BA,0.00,0.00
8/1/2013,7L1Z1104D,226.69,377.81
8/1/2013,7L1Z1104E,200.00,333.33
8/1/2013,7L1Z1109A,245.23,408.71
8/1/2013,7L1Z1109AA,225.50,375.84
8/1/2013,7L2Z1104A,293.61,489.34
8/1/2013,7L3Z1104A,222.14,370.23
8/1/2013,7L3Z1104B,212.30,353.84
8/1/2013,7L8Z1126A,69.98,116.63
8/1/2013,7R3Z1125A,123.73,206.21
8/1/2013,7S4Z1104A,68.26,113.76
8/1/2013,7S4Z1125A,0.00,0.00
8/1/2013,7S6Z1125A,59.98,99.97
8/1/2013,7S6Z1125B,39.98,66.63
8/1/2013,7S6Z2C026A,59.98,99.97
8/1/2013,7T1Z1104A,90.15,150.24
8/1/2013,7T1Z1104B,255.88,426.47
8/1/2013,7T1Z1104C,0.00,0.00
8/1/2013,7T1Z1104D,89.40,149.01
8/1/2013,7T4Z1104A,69.74,116.23
8/1/2013,7T4Z1104B,141.79,236.30
8/1/2013,7T4Z1104C,163.40,272.34
8/1/2013,7T4Z1125A,47.71,79.52
8/1/2013,7T4Z1125B,70.00,116.67
8/1/2013,7T4Z2C026A,48.44,80.73
8/1/2013,7W1Z1104A,0.00,0.00
8/1/2013,8A8Z1104B,0.00,0.00
8/1/2013,8A8Z1125A,0.00,0.00
8/1/2013,8C2Z1102A,0.00,0.00
8/1/2013,8C2Z1102C,0.00,0.00
8/1/2013,8C2Z1109A,0.00,0.00
8/1/2013,8C2Z1109B,0.00,0.00
8/1/2013,8C2Z1109C,142.92,238.19
8/1/2013,8C2Z2C026A,74.16,123.59
8/1/2013,8C2Z2C026B,80.41,134.02
8/1/2013,8C2Z2C026C,94.82,158.04
8/1/2013,8F9Z1104A,120.60,200.99
8/1/2013,8F9Z1104B,124.61,207.69
8/1/2013,8F9Z1104C,128.10,213.51
8/1/2013,8G1Z1125A,0.00,0.00
8/1/2013,8G1Z1125B,44.98,74.97
8/1/2013,8G1Z2C026A,0.00,0.00
8/1/2013,8G1Z2C026B,0.00,0.00
8/1/2013,8L3Z1102A,175.46,292.44
8/1/2013,8L3Z1102B,184.88,308.13
8/1/2013,8L8Z1104A,2.56,4.27
8/1/2013,8L8Z1126BD,64.16,106.94
8/1/2013,8S4Z1113B,68.13,113.55
8/1/2013,8T1Z1126B,0.00,0.00
8/1/2013,8U9Z1125A,148.09,246.81
8/1/2013,8U9Z2C026A,0.00,0.00
8/1/2013,9C3Z2C026A,80.56,134.27
8/1/2013,9E5Z1125A,0.00,0.00
8/1/2013,9E5Z1125B,0.00,0.00
8/1/2013,9E5Z1125C,46.90,78.16
8/1/2013,9E5Z2C026A,0.00,0.00
8/1/2013,9E5Z2C026B,36.66,61.10
8/1/2013,9L3Z1104A,328.55,547.58
8/1/2013,9L3Z1104B,191.68,319.48
8/1/2013,9L3Z1104C,241.14,401.91
8/1/2013,9L3Z1125C,61.88,103.14
8/1/2013,9L3Z1125D,69.98,116.63
8/1/2013,9L3Z2C026A,71.41,119.02
8/1/2013,9L3Z2C026B,84.72,141.20
8/1/2013,9S4Z1113A,70.14,116.90
8/1/2013,9S4Z1125A,0.00,0.00
8/1/2013,9T4Z1104A,180.59,300.98
8/1/2013,9T4Z2C026A,49.98,83.30
8/1/2013,AC3Z1104B,426.25,710.42
8/1/2013,AC3Z1104C,356.33,593.88
8/1/2013,AC3Z1104D,430.39,717.32
8/1/2013,AC3Z1104E,391.95,653.25
8/1/2013,AC3Z1104F,409.73,682.88
8/1/2013,AE8Z1125A,39.61,66.02
8/1/2013,AE8Z1125B,30.36,50.61
8/1/2013,AG1Z1125A,0.00,0.00
8/1/2013,AG1Z2C026A,48.65,81.08
8/1/2013,AL1Z2C026AA,0.00,0.00
8/1/2013,AL1Z2C026B,0.00,0.00
8/1/2013,AL3Z1104A,231.96,386.60
8/1/2013,AL3Z1125A,0.00,0.00
8/1/2013,AL3Z1125B,0.00,0.00
8/1/2013,AL5Z1102A,73.42,122.36
8/1/2013,AL5Z1104A,300.63,501.05
8/1/2013,AL5Z2C026A,64.24,107.07
8/1/2013,AL8Z1125A,46.31,77.19
8/1/2013,AS4Z1125A,40.60,67.66
8/1/2013,AT1Z1126A,61.93,103.22
8/1/2013,AV6Z2C026A,0.00,0.00
8/1/2013,AY1Z1125A,39.98,66.63
8/1/2013,B1BZ1104A,25.79,42.97
8/1/2013,B1BZ1104B,0.00,0.00
8/1/2013,BB5Z1104A,113.07,188.45
8/1/2013,BC2Z1102A,130.09,216.81
8/1/2013,BC2Z1102B,111.19,185.32
8/1/2013,BC3Z1104A,386.02,643.37
8/1/2013,BC3Z1104B,381.00,634.99
8/1/2013,BC3Z1104C,350.24,583.74
8/1/2013,BC3Z1104D,374.77,624.62
8/1/2013,BC3Z1104E,438.71,731.19
8/1/2013,BC3Z1109A,126.14,210.23
8/1/2013,BC3Z1109B,146.95,244.92
8/1/2013,BC3Z1109C,95.63,159.38
8/1/2013,BC3Z2C026A,78.37,130.61
8/1/2013,BE8Z1104A,35.93,59.88
8/1/2013,BE8Z1109A,0.00,0.00
8/1/2013,BE8Z1126A,0.00,0.00
8/1/2013,BE8Z1126B,28.94,48.23
8/1/2013,BL1Z1104A,0.00,0.00
8/1/2013,BL3Z1104A,0.00,0.00
8/1/2013,BL3Z1104B,0.00,0.00
8/1/2013,BL3Z1104C,0.00,0.00
8/1/2013,BL3Z1104D,0.00,0.00
8/1/2013,BL3Z2C026A,68.48,114.14
8/1/2013,BL3Z2C026B,59.98,99.97
8/1/2013,BR3Z1125A,0.00,0.00
8/1/2013,BT4Z1104A,40.92,68.20
8/1/2013,BT4Z1104B,193.13,321.88
8/1/2013,BT4Z2C026A,0.00,0.00
8/1/2013,BT4Z2C026B,48.45,80.75
8/1/2013,BV6Z1104B,112.90,188.15
8/1/2013,BV6Z1109C,140.63,234.38
8/1/2013,BV6Z1125A,37.38,62.31
8/1/2013,BV6Z1126A,49.98,83.29
8/1/2013,BV6Z2C026A,41.51,69.18
8/1/2013,C1BZ1126A,25.72,42.87
8/1/2013,C1BZ2C026A,20.62,34.37
8/1/2013,CB5Z1125A,60.36,100.60
8/1/2013,CC3Z1102A,117.03,195.05
8/1/2013,CC3Z1102B,169.32,282.20
8/1/2013,CL1Z1109A,0.00,0.00
8/1/2013,CL1Z2C026A,57.46,95.76
8/1/2013,CL3Z1104A,262.49,437.49
8/1/2013,CL3Z1104B,340.97,568.28
8/1/2013,CL3Z1104C,0.00,0.00
8/1/2013,CL3Z1104D,264.69,441.15
8/1/2013,CL3Z1104E,149.88,249.81
8/1/2013,CL3Z1104F,103.19,171.98
8/1/2013,CL3Z1104G,218.16,363.60
8/1/2013,CL3Z1104H,222.66,371.09
8/1/2013,CL3Z1125A,61.60,102.67
8/1/2013,CL3Z1125B,68.80,114.67
8/1/2013,CL3Z2C026A,0.00,0.00
8/1/2013,CL3Z2C026B,0.00,0.00
8/1/2013,CL3Z2C026C,76.71,127.85
8/1/2013,CL3Z2C026D,51.21,85.36
8/1/2013,CR3Z1125B,0.00,0.00
8/1/2013,CR3Z1125C,68.76,114.60
8/1/2013,CU9Z1102A,0.00,0.00
8/1/2013,CV6Z1104A,47.54,79.24
8/1/2013,CV6Z1104D,48.81,81.35
8/1/2013,CV6Z1104F,108.26,180.42
8/1/2013,CV6Z1104G,93.45,155.75
8/1/2013,CV6Z1104H,57.62,96.04
8/1/2013,CV6Z1109A,0.00,0.00
8/1/2013,CV6Z1109B,0.00,0.00
8/1/2013,CV6Z1109C,0.00,0.00
8/1/2013,CV6Z1125A,44.68,74.47
8/1/2013,CV6Z1125B,45.17,75.28
8/1/2013,CV6Z1126A,39.98,66.63
8/1/2013,CV6Z2C026A,0.00,0.00
8/1/2013,CV6Z2C026B,62.67,104.45
8/1/2013,DC3Z1102B,151.05,251.75
8/1/2013,DC3Z1102C,160.11,266.85
8/1/2013,DC3Z1104A,0.00,0.00
8/1/2013,DC3Z1104B,0.00,0.00
8/1/2013,DC3Z1104C,0.00,0.00
8/1/2013,DC3Z1104D,0.00,0.00
8/1/2013,DC3Z1125A,91.74,152.90
8/1/2013,DC3Z2C026A,99.98,166.63
8/1/2013,DC3Z2C026B,79.98,133.30
8/1/2013,DCPZ1104A,54.45,90.75
8/1/2013,DE9Z1104A,117.24,195.40
8/1/2013,DE9Z1104B,202.84,338.06
8/1/2013,DE9Z1104C,117.24,195.40
8/1/2013,DE9Z2C026A,0.00,0.00
8/1/2013,DG1Z1125B,0.00,0.00
8/1/2013,DG1Z1125C,52.92,88.21
8/1/2013,DG1Z2C026A,41.88,69.80
8/1/2013,DG9Z1104A,68.25,113.75
8/1/2013,DG9Z1104B,0.00,0.00
8/1/2013,DG9Z1104C,63.08,105.13
8/1/2013,DG9Z1104D,67.92,113.19
8/1/2013,DG9Z1125A,52.85,88.08
8/1/2013,DG9Z1125B,49.98,83.30
8/1/2013,DG9Z2C026A,55.86,93.10
8/1/2013,DG9Z2C026B,49.98,83.30
8/1/2013,DL1Z1104A,204.44,340.74
8/1/2013,DR3Z1125A,123.67,206.12
8/1/2013,DR3Z1125B,0.00,0.00
8/1/2013,DR3Z1125C,51.59,85.99
8/1/2013,DR3Z2C026A,67.64,112.73
8/1/2013,E9HZ1126A,0.00,0.00
8/1/2013,F1CZ1104A,0.00,0.00
8/1/2013,F1CZ1104B,60.00,100.00
8/1/2013,F2HZ1125B,0.00,0.00
8/1/2013,F3SZ1109A,85.00,141.67
8/1/2013,F4HZ1109D,328.51,547.52
8/1/2013,F4HZ1125A,0.00,0.00
8/1/2013,F4HZ1125C,165.00,275.00
8/1/2013,F4TZ1109A,220.00,366.67
8/1/2013,F4UZ1102B,0.00,0.00
8/1/2013,F4ZZ2C026B,76.35,127.25
8/1/2013,F58Z1126B,69.98,116.63
8/1/2013,F5RZ1104A,69.00,115.00
8/1/2013,F5RZ1104B,0.00,0.00
8/1/2013,F5TZ2C026A,59.00,98.33
8/1/2013,F67Z1125BA,46.62,77.70
8/1/2013,F68Z1104AA,70.00,116.67
8/1/2013,F6SZ1104BA,61.84,103.07
8/1/2013,F6UZ2C026AA,91.77,152.95
8/1/2013,F78Z1104AA,61.22,102.03
8/1/2013,F7AZ1104AC,64.22,107.03
8/1/2013,F81Z1102BA,119.98,199.97
8/1/2013,F81Z1102DB,177.01,295.01
8/1/2013,F81Z1104AD,244.25,407.08
8/1/2013,F81Z1104BH,299.46,499.10
8/1/2013,F81Z1104CH,0.00,0.00
8/1/2013,F81Z1104DG,290.94,484.90
8/1/2013,F81Z1104EC,0.00,0.00
8/1/2013,F81Z1109DA,187.66,312.77
8/1/2013,F81Z1109EB,233.00,388.33
8/1/2013,F81Z1125AA,0.00,0.00
8/1/2013,F81Z1125AB,0.00,0.00
8/1/2013,F81Z1125BA,100.81,168.02
8/1/2013,F81Z1125DA,75.21,125.35
8/1/2013,F81Z2C026AA,90.32,150.53
8/1/2013,F81Z2C026EA,80.29,133.82
8/1/2013,F87Z1104AB,0.00,0.00
8/1/2013,F87Z1104BB,0.00,0.00
8/1/2013,F87Z1104CA,165.82,276.37
8/1/2013,F87Z1126BA,44.97,74.96
8/1/2013,F8AZ1104AA,71.00,118.33
8/1/2013,F8UZ1102AB,111.97,186.61
8/1/2013,F8UZ1102CA,142.94,238.23
8/1/2013,F8VZ1125AA,65.32,108.87
8/1/2013,F8ZZ2C026AA,42.98,71.63
8/1/2013,XC2Z1126AA,59.98,99.97
8/1/2013,XC2Z2C026AA,83.54,139.23
8/1/2013,XC2Z2C026BB,88.50,147.49
8/1/2013,XF5Z1104AA,163.44,272.40
8/1/2013,XF5Z1125AA,44.98,74.97
8/1/2013,XF5Z1126AA,0.00,0.00
8/1/2013,XL1Z1102AF,0.00,0.00
8/1/2013,XL1Z1104AE,260.00,433.33
8/1/2013,XL1Z1125AA,81.25,135.42
8/1/2013,XL3Z1102EC,98.18,163.64
8/1/2013,XL3Z1104AD,171.87,286.45
8/1/2013,XL3Z1104BC,132.91,221.52
8/1/2013,XL3Z1125BA,0.00,0.00
8/1/2013,XL3Z1125CB,53.45,89.08
8/1/2013,XL5Z1104A,285.09,475.16
8/1/2013,XL5Z1104B,0.00,0.00
8/1/2013,XR3Z1125BC,126.99,211.65
8/1/2013,XW4Z1109AA,0.00,0.00
8/1/2013,XW4Z1125AA,58.46,97.43
8/1/2013,XW4Z2C026AA,49.98,83.30
8/1/2013,YC2Z1109AA,0.00,0.00
8/1/2013,YC2Z1126AA,0.00,0.00
8/1/2013,YC3Z1102AA,490.87,818.12
8/1/2013,YC3Z1104C,0.00,0.00
8/1/2013,YC3Z1104D,286.15,476.92
8/1/2013,YC3Z1104EA,305.32,508.87
8/1/2013,YC3Z1109AA,0.00,0.00
8/1/2013,YC3Z1109CA,0.00,0.00
8/1/2013,YC3Z1125AA,165.00,275.00
8/1/2013,YC3Z1126AA,379.98,633.30
8/1/2013,YC3Z2C026AA,165.00,275.00
8/1/2013,YC3Z2C026BA,209.98,349.97
8/1/2013,YC3Z2C026BB,80.30,133.84
8/1/2013,YF1Z1104AC,0.00,0.00
8/1/2013,YF1Z1125AA,0.00,0.00
8/1/2013,YF1Z2C026AA,30.95,51.58
8/1/2013,YL1Z1102AA,0.00,0.00
8/1/2013,YL1Z1104AA,259.00,431.67
8/1/2013,YL1Z2C026AA,69.47,115.78
8/1/2013,YL3Z1102AA,70.00,116.67
8/1/2013,YL3Z1104BA,169.24,282.07
8/1/2013,YL3Z2C026AA,69.79,116.32
8/1/2013,YL5Z1104A,231.13,385.20
8/1/2013,YL5Z1104AA,0.00,0.00
8/1/2013,YL5Z1104B,199.62,332.70
8/1/2013,YL5Z1104BA,0.00,0.00
8/1/2013,YR3Z1109AA,191.38,318.97
8/1/2013,YS4Z1A034AA,94.39,157.32
8/1/2013,YW7Z2C026AA,44.98,74.97
9/1/2013,1C4Z2C026AA,150.00,250.00
9/1/2013,1F1Z1104DA,0.00,0.00
9/1/2013,1F1Z1126BA,35.99,59.99
9/1/2013,1F2Z1104AB,89.95,149.92
9/1/2013,1L2Z1109AA,155.67,259.46
9/1/2013,1L3Z1104BA,250.00,416.67
9/1/2013,1L5Z1126BA,59.98,99.97
9/1/2013,1R3Z1104B,81.82,136.36
9/1/2013,1R3Z1104BB,69.00,115.00
9/1/2013,1R8Z2C026AA,54.98,91.63
9/1/2013,1S4Z2C026BA,0.00,0.00
9/1/2013,2T1Z1125A,53.31,88.86
9/1/2013,2T1Z1126C,0.00,0.00
9/1/2013,3C2Z1104AA,0.00,0.00
9/1/2013,3C2Z1109AA,279.33,465.55
9/1/2013,3C3Z1102CA,210.53,350.89
9/1/2013,3C3Z1104A,274.15,456.91
9/1/2013,3C3Z1104B,0.00,0.00
9/1/2013,3C3Z1104BA,0.00,0.00
9/1/2013,3C3Z1104CA,287.74,479.57
9/1/2013,3C3Z1109AA,0.00,0.00
9/1/2013,3C3Z1109AB,121.57,202.62
9/1/2013,3C3Z1109BA,0.00,0.00
9/1/2013,3C3Z1109BB,0.00,0.00
9/1/2013,3C3Z1109DA,202.91,338.18
9/1/2013,3C5Z1104AA,137.38,228.96
9/1/2013,3F1Z1104AA,67.50,112.50
9/1/2013,3F1Z1104BA,66.77,111.29
9/1/2013,3F1Z1104CA,72.41,120.68
9/1/2013,3F1Z1104DA,58.32,97.20
9/1/2013,3F2Z1104AA,270.94,451.57
9/1/2013,3F2Z1104AB,319.79,532.99
9/1/2013,3F2Z2C026AA,49.98,83.30
9/1/2013,3L2Z1104AA,174.77,291.29
9/1/2013,3L2Z1104AB,0.00,0.00
9/1/2013,3L2Z1109AA,0.00,0.00
9/1/2013,3L2Z1125AA,0.00,0.00
9/1/2013,3L2Z2C026AA,59.98,99.97
9/1/2013,3L5Z1104AA,0.00,0.00
9/1/2013,3L5Z1125AA,51.85,86.42
9/1/2013,3W1Z1125AA,60.24,100.40
9/1/2013,3W1Z2C026AA,50.54,84.24
9/1/2013,3W1Z2C026BA,59.98,99.97
9/1/2013,3W7Z2C026AA,45.40,75.67
9/1/2013,4C2Z1102AA,158.17,263.62
9/1/2013,4C2Z2C026AA,107.14,178.57
9/1/2013,4C3Z1102BA,481.49,802.48
9/1/2013,4C3Z1109AA,0.00,0.00
9/1/2013,4C5Z1125AA,59.98,99.97
9/1/2013,4F1Z1125AA,0.00,0.00
9/1/2013,4F2Z1102AAA,0.00,0.00
9/1/2013,4G7Z1104AA,0.00,0.00
9/1/2013,4G7Z1125AA,0.00,0.00
9/1/2013,4G7Z2C026AA,0.00,0.00
9/1/2013,4L2Z1104AA,176.17,293.61
9/1/2013,4L2Z1125AA,51.98,86.63
9/1/2013,4L3Z1104AB,211.40,352.33
9/1/2013,4L3Z1104BB,0.00,0.00
9/1/2013,4L5Z1102BA,87.06,145.10
9/1/2013,4R3Z1104AA,106.68,177.80
9/1/2013,4R3Z1104AB,88.96,148.26
9/1/2013,4R3Z1104B,107.39,178.98
9/1/2013,4R3Z1125AA,67.22,112.03
9/1/2013,4R3Z1125BA,0.00,0.00
9/1/2013,5C3Z1102AB,134.39,223.97
9/1/2013,5C3Z1102GB,139.98,233.30
9/1/2013,5C3Z1104BAA,0.00,0.00
9/1/2013,5C3Z1109AA,0.00,0.00
9/1/2013,5C3Z1109B,352.30,587.17
9/1/2013,5C3Z1109CA,241.35,402.25
9/1/2013,5C3Z1109CC,103.80,173.00
9/1/2013,5C3Z1109DA,166.70,277.83
9/1/2013,5C3Z1125AB,73.12,121.86
9/1/2013,5C3Z1125CA,83.63,139.38
9/1/2013,5C3Z1125DA,85.94,143.24
9/1/2013,5C3Z2C026CA,111.78,186.31
9/1/2013,5C5Z2C026A,57.83,96.38
9/1/2013,5L2Z1102BA,109.98,183.30
9/1/2013,5L2Z2C026A,0.00,0.00
9/1/2013,5L3Z1125AA,75.63,126.05
9/1/2013,5L3Z1125BA,74.98,124.96
9/1/2013,5L3Z2C026AA,0.00,0.00
9/1/2013,5L8Z1125AA,0.00,0.00
9/1/2013,5L8Z1125BA,55.44,92.39
9/1/2013,5L8Z2C026BA,55.21,92.01
9/1/2013,5R3Z2C026AA,35.84,59.74
9/1/2013,5U9Z1102AA,404.61,674.35
9/1/2013,5W1Z1104B,146.50,244.17
9/1/2013,5W4Z1104BA,148.71,247.86
9/1/2013,6C2Z1109CA,201.51,335.85
9/1/2013,6C3Z1109X,347.78,579.63
9/1/2013,6C3Z2C026BA,0.00,0.00
9/1/2013,6E5Z1104AA,82.41,137.35
9/1/2013,6E5Z1104AB,56.62,94.37
9/1/2013,6E5Z1104BA,121.73,202.88
9/1/2013,6F2Z1109A,190.69,317.82
9/1/2013,6F2Z1109B,190.69,317.82
9/1/2013,6F2Z1125A,479.92,799.88
9/1/2013,6L1Z1104B,169.07,281.78
9/1/2013,6L1Z1104C,200.46,334.11
9/1/2013,6L1Z1104CA,0.00,0.00
9/1/2013,6L1Z1104D,202.91,338.18
9/1/2013,6L1Z1104DA,0.00,0.00
9/1/2013,6L1Z1104E,195.94,326.57
9/1/2013,6L1Z1109AA,0.00,0.00
9/1/2013,6L1Z1109D,23.11,38.52
9/1/2013,6L1Z1109F,203.82,339.69
9/1/2013,6L1Z1125A,55.64,92.73
9/1/2013,6L1Z2C026A,50.60,84.33
9/1/2013,6L2Z1109B,166.33,277.22
9/1/2013,6L2Z1125AA,90.14,150.23
9/1/2013,6L2Z2C026A,56.28,93.81
9/1/2013,6L3Z1104A,206.24,343.72
9/1/2013,6L5Z1104B,220.46,367.44
9/1/2013,6L5Z1126A,41.93,69.88
9/1/2013,6L8Z1109AA,41.77,69.62
9/1/2013,6L8Z1109BA,40.86,68.10
9/1/2013,6U9Z2C026A,0.00,0.00
9/1/2013,6U9Z2C026B,119.00,198.33
9/1/2013,7C3Z1102A,0.00,0.00
9/1/2013,7C3Z1102B,0.00,0.00
9/1/2013,7C3Z1104B,0.00,0.00
9/1/2013,7C3Z1104C,0.00,0.00
9/1/2013,7L1Z1104AA,0.00,0.00
9/1/2013,7L1Z1104BA,0.00,0.00
9/1/2013,7L1Z1104D,237.54,395.90
9/1/2013,7L1Z1104E,210.53,350.87
9/1/2013,7L1Z1109A,258.07,430.12
9/1/2013,7L1Z1109AA,0.00,0.00
9/1/2013,7L2Z1104A,310.81,518.01
9/1/2013,7L3Z1104A,225.55,375.92
