from_date,part_number,retail_revenue,retail_quantity,dealer_price,gross_quantity,gross_revenue
2013-04-01,YL1Z2C026AA,"1,180.99",17,"1,180.99",17,"1,180.99"
2013-04-01,YL3Z1102AA,"8,655.12",144,"8,757.08",146,"8,757.08"
2013-04-01,YL3Z1104BA,585.96,3,585.96,3,585.96
2013-04-01,YL3Z2C026AA,"8,554.76",124,"8,554.76",124,"8,554.76"
2013-04-01,YL5Z1104A,"13,115.00",60,"13,115.00",61,"13,115.00"
2013-04-01,YL5Z1104AA,0,0,0,0,0
2013-04-01,YL5Z1104B,998.1,5,998.1,5,998.1
2013-04-01,YL5Z1104BA,0,0,0,0,0
2013-04-01,YR3Z1109AA,"2,105.18",10,"2,105.18",11,"2,105.18"
2013-04-01,YS4Z1A034AA,"3,375.00",44,"3,375.00",45,"3,375.00"
2013-04-01,YW7Z2C026AA,"1,439.36",32,"1,439.36",32,"1,439.36"
2013-05-01,1C4Z2C026AA,300,2,300,2,300
2013-05-01,1F1Z1104DA,0,0,0,0,0
2013-05-01,1F1Z1126BA,"3,148.20",90,"3,148.20",90,"3,148.20"
2013-05-01,1F2Z1104AB,"9,940.00",112,"10,028.75",113,"10,028.75"
2013-05-01,1L2Z1109AA,"47,545.35",338,"48,599.50",355,"48,599.50"
2013-05-01,1L3Z1104BA,"2,750.00",11,"2,750.00",11,"2,750.00"
2013-05-01,1L5Z1126BA,119.96,2,119.96,2,119.96
2013-05-01,1R3Z1104B,"6,012.00",73,"6,160.00",77,"6,160.00"
2013-05-01,1R3Z1104BB,966,14,966,14,966
2013-05-01,1R8Z2C026AA,109.96,2,109.96,2,109.96
2013-05-01,1S4Z2C026BA,0,0,0,0,0
2013-05-01,2T1Z1125A,"36,553.72",705.22,"37,834.86",757,"37,834.86"
2013-05-01,2T1Z1126C,0,0,0,0,0
2013-05-01,3C2Z1104AA,0,0,0,0,0
2013-05-01,3C2Z1109AA,"4,495.86",18,"4,495.86",18,"4,495.86"
2013-05-01,3C3Z1102CA,"10,754.10",54,"10,754.10",54,"10,754.10"
2013-05-01,3C3Z1104A,"107,778.83",408,"110,694.82",422,"110,694.82"
2013-05-01,3C3Z1104B,449.72,2,449.72,2,449.72
2013-05-01,3C3Z1104BA,0,0,0,0,0
2013-05-01,3C3Z1104CA,"90,801.00",317,"92,910.00",326,"92,910.00"
2013-05-01,3C3Z1109AA,-89.24,-1,0,0,0
2013-05-01,3C3Z1109AB,"5,227.51",43,"5,227.51",43,"5,227.51"
2013-05-01,3C3Z1109BA,0,0,0,0,0
2013-05-01,3C3Z1109BB,0,0,0,0,0
2013-05-01,3C3Z1109DA,"2,657.85",15,"2,657.85",15,"2,657.85"
2013-05-01,3C5Z1104AA,"12,513.00",89,"12,513.00",97,"12,513.00"
2013-05-01,3F1Z1104AA,480,8,480,8,480
2013-05-01,3F1Z1104BA,"18,584.11",279,"19,080.60",294,"19,080.60"
2013-05-01,3F1Z1104CA,796.51,11,796.51,11,796.51
2013-05-01,3F1Z1104DA,583.2,10,583.2,10,583.2
2013-05-01,3F2Z1104AA,"9,123.08",38,"10,373.84",47,"10,373.84"
2013-05-01,3F2Z1104AB,"10,511.86",40,"11,954.52",54,"11,954.52"
2013-05-01,3F2Z2C026AA,"4,798.08",96,"4,798.08",96,"4,798.08"
2013-05-01,3L2Z1104AA,"27,541.44",131,"27,541.44",146,"27,541.44"
2013-05-01,3L2Z1104AB,0,-1,0,0,0
2013-05-01,3L2Z1109AA,0,0,0,0,0
2013-05-01,3L2Z1125AA,-190.18,-2,0,0,0
2013-05-01,3L2Z2C026AA,359.88,6,359.88,6,359.88
2013-05-01,3L5Z1104AA,0,-1,0,0,0
2013-05-01,3L5Z1125AA,"6,897.24",134,"7,197.12",144,"7,197.12"
2013-05-01,3W1Z1125AA,"138,602.97","3,080.92","140,652.46","3,127.00","140,652.46"
2013-05-01,3W1Z2C026AA,"10,143.28",235,"10,229.24",238,"10,229.24"
2013-05-01,3W1Z2C026BA,"1,739.42",29,"1,739.42",29,"1,739.42"
2013-05-01,3W7Z2C026AA,"127,164.77","2,827.92","129,002.64","2,868.00","129,002.64"
2013-05-01,4C2Z1102AA,"1,265.36",8,"1,265.36",8,"1,265.36"
2013-05-01,4C2Z2C026AA,964.26,9,964.26,9,964.26
2013-05-01,4C3Z1102BA,481.49,1,481.49,1,481.49
2013-05-01,4C3Z1109AA,0,0,0,0,0
2013-05-01,4C5Z1125AA,599.8,10,599.8,10,599.8
2013-05-01,4F1Z1125AA,0,0,0,0,0
2013-05-01,4F2Z1102AAA,0,0,0,0,0
2013-05-01,4G7Z1104AA,0,0,0,0,0
2013-05-01,4G7Z1125AA,433.14,3,433.14,3,433.14
2013-05-01,4G7Z2C026AA,511.16,4,511.16,4,511.16
2013-05-01,4L2Z1104AA,"341,377.25","1,961.00","344,593.00","2,036.00","344,593.00"
2013-05-01,4L2Z1125AA,"20,955.74",403,"20,999.92",404,"20,999.92"
2013-05-01,4L3Z1104AB,"68,672.52",292,"68,672.52",306,"68,672.52"
2013-05-01,4L3Z1104BB,"2,861.18",14,"2,861.18",14,"2,861.18"
2013-05-01,4L5Z1102BA,"94,219.05","1,090.00","94,749.96","1,102.00","94,749.96"
2013-05-01,4R3Z1104AA,"14,331.70",159,"18,166.47",203,"18,166.47"
2013-05-01,4R3Z1104AB,"3,579.61",36,"3,659.37",39,"3,659.37"
2013-05-01,4R3Z1104B,0,0,0,0,0
2013-05-01,4R3Z1125AA,"1,949.38",29,"2,016.60",30,"2,016.60"
2013-05-01,4R3Z1125BA,0,0,0,0,0
2013-05-01,5C3Z1102AB,"7,714.34",62,"8,968.62",69,"8,968.62"
2013-05-01,5C3Z1102GB,"8,958.72",62,"8,958.72",64,"8,958.72"
2013-05-01,5C3Z1104BAA,0,0,0,0,0
2013-05-01,5C3Z1109AA,0,0,0,0,0
2013-05-01,5C3Z1109B,"1,409.20",4,"1,409.20",4,"1,409.20"
2013-05-01,5C3Z1109CA,"2,665.83",12,"2,852.33",13,"2,852.33"
2013-05-01,5C3Z1109CC,"5,265.48",44,"5,385.15",45,"5,385.15"
2013-05-01,5C3Z1109DA,"8,501.70",51,"8,835.10",53,"8,835.10"
2013-05-01,5C3Z1125AB,"174,773.66","2,484.00","179,078.83","2,559.00","179,078.82"
2013-05-01,5C3Z1125CA,"45,604.62",570.84,"46,868.28",586,"46,868.28"
2013-05-01,5C3Z1125DA,"21,134.71",263,"21,994.50",275,"21,994.50"
2013-05-01,5C3Z2C026CA,"145,914.41","1,355.80","149,228.36","1,382.00","149,228.36"
2013-05-01,5C5Z2C026A,"1,449.42",29,"1,449.42",29,"1,449.42"
2013-05-01,5L2Z1102BA,"1,869.66",17,"1,869.66",17,"1,869.66"
2013-05-01,5L2Z2C026A,0,0,0,0,0
2013-05-01,5L3Z1125AA,"28,364.95",375,"28,792.32",384,"28,792.32"
2013-05-01,5L3Z1125BA,174.98,-1,769.78,11,769.78
2013-05-01,5L3Z2C026AA,0,0,0,0,0
2013-05-01,5L8Z1125AA,0,0,0,0,0
2013-05-01,5L8Z1125BA,"13,635.05",248,"13,909.94",253,"13,909.94"
2013-05-01,5L8Z2C026BA,"14,525.72",264,"14,679.66",267,"14,679.66"
2013-05-01,5R3Z2C026AA,"32,123.31",917,"32,496.42",929,"32,496.42"
2013-05-01,5U9Z1102AA,809.22,2,"1,213.83",3,"1,213.83"
2013-05-01,5W1Z1104B,"18,792.48",130,"18,914.28",132,"18,914.28"
2013-05-01,5W4Z1104BA,"20,237.04",155,"20,486.88",164,"20,486.88"
2013-05-01,6C2Z1109CA,366.38,2,366.38,2,366.38
2013-05-01,6C3Z1109X,"3,477.80",10,"3,477.80",10,"3,477.80"
2013-05-01,6C3Z2C026BA,0,0,0,0,0
2013-05-01,6E5Z1104AA,906.51,11,988.92,12,988.92
2013-05-01,6E5Z1104AB,"24,205.99",482.96,"27,391.00",559,"27,391.00"
2013-05-01,6E5Z1104BA,"9,162.59",105,"11,883.98",142,"11,883.98"
2013-05-01,6F2Z1109A,953.45,4,953.45,5,953.45
2013-05-01,6F2Z1109B,572.07,2,572.07,3,572.07
2013-05-01,6F2Z1125A,559.91,6,"1,799.70",15,"1,799.70"
2013-05-01,6L1Z1104B,"23,699.52",144,"23,699.52",144,"23,699.52"
2013-05-01,6L1Z1104C,"28,215.36",144,"28,215.36",144,"28,215.36"
2013-05-01,6L1Z1104CA,"5,081.85",21,"5,081.85",23,"5,081.85"
2013-05-01,6L1Z1104D,0,0,0,0,0
2013-05-01,6L1Z1104DA,"13,383.96",48,"14,013.45",55,"14,013.45"
2013-05-01,6L1Z1104E,0,0,0,0,0
2013-05-01,6L1Z1109AA,-202.91,-6,0,0,0
2013-05-01,6L1Z1109D,"68,989.40",336,"68,989.40",340,"68,989.40"
2013-05-01,6L1Z1109F,0,0,0,0,0
2013-05-01,6L1Z1125A,"21,521.93",391,"21,717.10",395,"21,717.10"
2013-05-01,6L1Z2C026A,"10,203.42",204,"10,245.90",205,"10,245.90"
2013-05-01,6L2Z1109B,"10,956.50",68,"11,455.86",78,"11,455.86"
2013-05-01,6L2Z1125AA,"56,363.68","1,011.00","56,739.36","1,032.00","56,739.36"
2013-05-01,6L2Z2C026A,"29,731.78",662,"29,956.68",666,"29,956.68"
2013-05-01,6L3Z1104A,"47,789.85",236,"47,959.00",241,"47,959.00"
2013-05-01,6L5Z1104B,"81,036.67",404,"82,681.00",445,"82,681.00"
2013-05-01,6L5Z1126A,"3,518.24",88,"3,518.24",88,"3,518.24"
2013-05-01,6L8Z1109AA,"3,061.85",82,"3,283.21",89,"3,283.21"
2013-05-01,6L8Z1109BA,"2,176.50",57,"2,213.40",60,"2,213.40"
2013-05-01,6U9Z2C026A,"4,760.00",40,"4,760.00",40,"4,760.00"
2013-05-01,6U9Z2C026B,476,4,476,4,476
2013-05-01,7C3Z1102A,0,0,0,0,0
2013-05-01,7C3Z1102B,0,0,0,0,0
2013-05-01,7C3Z1104B,0,0,0,0,0
2013-05-01,7C3Z1104C,0,0,0,0,0
2013-05-01,7L1Z1104AA,0,-3,0,0,0
2013-05-01,7L1Z1104BA,-200,-2,0,0,0
2013-05-01,7L1Z1104D,"71,949.35",329,"72,798.32",343,"72,798.32"
2013-05-01,7L1Z1104E,0,0,0,0,0
2013-05-01,7L1Z1109A,0,0,0,0,0
2013-05-01,7L1Z1109AA,"10,660.00",47,"11,070.00",54,"11,070.00"
2013-05-01,7L2Z1104A,"413,837.54","1,620.91","475,365.00","2,211.00","475,365.00"
2013-05-01,7L3Z1104A,"179,523.80",827.13,"185,772.21",940,"185,772.20"
2013-05-01,7L3Z1104B,"4,342.40",23,"4,600.00",25,"4,600.00"
2013-05-01,7L8Z1126A,"1,399.60",20,"1,399.60",20,"1,399.60"
2013-05-01,7R3Z1125A,"8,908.39",77,"9,568.26",87,"9,568.26"
2013-05-01,7S4Z1104A,"10,106.05",162,"11,536.03",199,"11,536.03"
2013-05-01,7S4Z1125A,0,0,0,0,0
2013-05-01,7S6Z1125A,"2,519.16",42,"2,519.16",42,"2,519.16"
2013-05-01,7S6Z1125B,"4,757.62",119,"4,757.62",119,"4,757.62"
2013-05-01,7S6Z2C026A,119.96,2,119.96,2,119.96
2013-05-01,7T1Z1104A,"15,941.34",195.47,"17,765.44",224,"17,765.44"
2013-05-01,7T1Z1104B,"8,774.99",36.27,"9,225.00",41,"9,225.00"
2013-05-01,7T1Z1104C,-229.72,-3,0,0,0
2013-05-01,7T1Z1104D,"2,528.60",51,"3,024.38",61,"3,024.38"
2013-05-01,7T4Z1104A,"8,150.00",151.45,"8,900.00",178,"8,900.00"
2013-05-01,7T4Z1104B,"29,147.58",227.28,"35,625.00",375,"35,625.00"
2013-05-01,7T4Z1104C,"42,074.65",324.54,"63,700.00",650,"63,700.00"
2013-05-01,7T4Z1125A,"113,066.05","2,500.40","118,027.52","2,624.00","118,027.52"
2013-05-01,7T4Z1125B,"4,212.04",98,"4,298.00",100,"4,298.00"
2013-05-01,7T4Z2C026A,"29,505.24",732,"29,825.08",746,"29,825.08"
2013-05-01,7W1Z1104A,"30,759.42",202,"34,251.60",230,"34,251.60"
2013-05-01,8A8Z1104B,0,0,0,0,0
2013-05-01,8A8Z1125A,0,0,0,0,0
2013-05-01,8C2Z1102A,-439.91,-4,0,0,0
2013-05-01,8C2Z1102C,0,0,0,0,0
2013-05-01,8C2Z1109A,675.05,5,675.05,5,675.05
2013-05-01,8C2Z1109B,270.02,2,270.02,2,270.02
2013-05-01,8C2Z1109C,"12,719.61",93,"12,993.15",95,"12,993.15"
2013-05-01,8C2Z2C026A,"16,362.58",232,"16,865.18",241,"16,865.18"
2013-05-01,8C2Z2C026B,"32,615.84",408,"32,871.78",411,"32,871.78"
2013-05-01,8C2Z2C026C,"74,314.47",826,"78,912.46",877,"78,912.46"
2013-05-01,8F9Z1104A,"12,729.73",110,"13,364.72",124,"13,364.72"
2013-05-01,8F9Z1104B,"16,205.02",130,"17,118.00",150,"17,118.00"
2013-05-01,8F9Z1104C,"25,786.28",204.36,"27,754.44",259,"27,754.44"
2013-05-01,8G1Z1125A,0,0,0,0,0
2013-05-01,8G1Z1125B,"16,147.82",358,"16,147.82",359,"16,147.82"
2013-05-01,8G1Z2C026A,0,0,0,0,0
2013-05-01,8G1Z2C026B,0,0,0,0,0
2013-05-01,8L3Z1102A,"66,329.67",391,"70,811.00",419,"70,811.00"
2013-05-01,8L3Z1102B,"3,697.50",25,"3,697.50",25,"3,697.50"
2013-05-01,8L8Z1104A,"26,166.35",264,"28,984.32",306,"28,984.32"
2013-05-01,8L8Z1126BD,"2,323.99",53,"3,463.46",77,"3,463.46"
2013-05-01,8S4Z1113B,"49,966.68",752.33,"50,738.62",769,"50,738.62"
2013-05-01,8T1Z1126B,0,0,0,0,0
2013-05-01,8U9Z1104A,0,0,0,0,0
2013-05-01,8U9Z1125A,0,0,0,0,0
2013-05-01,8U9Z2C026A,0,0,172.48,1,172.48
2013-05-01,9C3Z2C026A,"179,422.31","2,978.79","183,358.86","3,057.00","183,358.86"
2013-05-01,9E5Z1125A,0,0,0,0,0
2013-05-01,9E5Z1125B,0,0,0,0,0
2013-05-01,9E5Z1125C,"114,937.48","2,529.00","118,837.16","2,642.00","118,837.16"
2013-05-01,9E5Z2C026A,0,0,0,0,0
2013-05-01,9E5Z2C026B,"122,360.19","3,456.72","125,823.06","3,597.00","125,823.06"
2013-05-01,9L3Z1104A,"23,797.33",109.17,"37,054.00",191,"37,054.00"
2013-05-01,9L3Z1104B,"6,999.12",30,"14,155.44",78,"14,155.44"
2013-05-01,9L3Z1104C,918.64,4,918.64,4,918.64
2013-05-01,9L3Z1125C,"23,889.54",394,"24,171.94",403,"24,171.94"
2013-05-01,9L3Z1125D,209.94,3,209.94,3,209.94
2013-05-01,9L3Z2C026A,"111,216.84","2,014.00","113,808.60","2,070.00","113,808.60"
2013-05-01,9L3Z2C026B,"5,721.84",107,"5,721.84",108,"5,721.84"
2013-05-01,9S4Z1113A,"11,135.27",164.33,"11,588.46",179,"11,588.46"
2013-05-01,9S4Z1125A,0,0,0,0,0
2013-05-01,9T4Z1104A,"12,496.88",93,"25,376.49",243,"25,376.49"
2013-05-01,9T4Z2C026A,399.84,8,399.84,8,399.84
2013-05-01,AC3Z1104B,"45,621.42",105,"50,557.28",124,"50,557.28"
2013-05-01,AC3Z1104C,"17,816.50",50,"17,816.50",50,"17,816.50"
2013-05-01,AC3Z1104D,"43,630.18",104,"46,295.70",110,"46,295.70"
2013-05-01,AC3Z1104E,-261.3,-1,0,0,0
2013-05-01,AC3Z1104F,"259,730.25",658,"275,848.01",725,"275,848.00"
2013-05-01,AE8Z1125A,"16,639.24",463,"17,035.26",487,"17,035.26"
2013-05-01,AE8Z1125B,0,0,0,0,0
2013-05-01,AG1Z1125A,0,0,0,0,0
2013-05-01,AG1Z2C026A,"219,983.68","4,766.16","231,736.96","5,152.00","231,736.96"
2013-05-01,AL1Z2C026AA,0,0,0,0,0
2013-05-01,AL1Z2C026B,0,-3,0,0,0
2013-05-01,AL3Z1104A,0,0,0,0,0
2013-05-01,AL3Z1125A,0,0,0,0,0
2013-05-01,AL3Z1125B,-143.95,-2,0,0,0
2013-05-01,AL5Z1102A,"9,266.10",131,"10,095.90",146,"10,095.90"
2013-05-01,AL5Z1104A,"5,438.48",21,"9,315.86",37,"9,315.86"
2013-05-01,AL5Z2C026A,"8,119.23",132,"9,236.92",154,"9,236.92"
2013-05-01,AL8Z1125A,"79,237.35","1,752.21","83,123.04","1,848.00","83,123.04"
2013-05-01,AS4Z1125A,"68,865.57","1,693.00","69,645.16","1,742.00","69,645.16"
2013-05-01,AT1Z1126A,"11,465.18",188.27,"11,936.02",199,"11,936.02"
2013-05-01,AV6Z2C026A,0,0,0,0,0
2013-05-01,AY1Z1125A,0,0,0,0,0
2013-05-01,B1BZ1104A,0,0,0,0,0
2013-05-01,B1BZ1104B,0,0,0,0,0
2013-05-01,BB5Z1104A,"10,187.50",171,"14,511.96",243,"14,511.96"
2013-05-01,BC2Z1102A,"114,245.31",953,"128,138.64","1,068.00","128,138.64"
2013-05-01,BC2Z1102B,"57,943.38",554,"61,576.29",591,"61,576.29"
2013-05-01,BC3Z1104A,"-24,264.93",-77,0,0,0
2013-05-01,BC3Z1104B,"-3,110.00",-11.48,"6,997.20",20,"6,997.20"
2013-05-01,BC3Z1104C,"1,431.59",5,"2,973.33",9,"2,973.33"
2013-05-01,BC3Z1104D,"7,667.12",23,"11,349.03",33,"11,349.03"
2013-05-01,BC3Z1104E,"1,807.49",5,"2,456.79",7,"2,456.79"
2013-05-01,BC3Z1109A,"9,076.58",82,"9,297.96",84,"9,297.96"
2013-05-01,BC3Z1109B,"1,096.49",10,"1,243.44",11,"1,243.44"
2013-05-01,BC3Z1109C,270,3,360,4,360
2013-05-01,BC3Z2C026A,"32,384.60",432,"34,040.92",454,"34,040.92"
2013-05-01,BE8Z1104A,"5,479.01",183,"5,598.78",187,"5,598.78"
2013-05-01,BE8Z1109A,0,0,0,0,0
2013-05-01,BE8Z1126A,0,0,0,0,0
2013-05-01,BE8Z1126B,962.16,38,962.16,38,962.16
2013-05-01,BL1Z1104A,0,0,0,0,0
2013-05-01,BL3Z1104A,0,-1,0,0,0
2013-05-01,BL3Z1104B,0,0,0,0,0
2013-05-01,BL3Z1104C,0,0,0,0,0
2013-05-01,BL3Z1104D,0,0,0,0,0
2013-05-01,BL3Z2C026A,"12,575.85",205,"14,635.12",244,"14,635.12"
2013-05-01,BL3Z2C026B,479.84,8,479.84,8,479.84
2013-05-01,BR3Z1125A,0,0,0,0,0
2013-05-01,BT4Z1104A,"1,951.07",58,"2,484.19",73,"2,484.19"
2013-05-01,BT4Z1104B,"63,038.84",820.86,"102,672.00","1,488.00","102,672.00"
2013-05-01,BT4Z2C026A,0,0,0,0,0
2013-05-01,BT4Z2C026B,"22,067.10",529.4,"26,506.74",663,"26,506.74"
2013-05-01,BV6Z1104B,"4,503.73",67,"4,974.28",74,"4,974.28"
2013-05-01,BV6Z1109C,0,0,0,0,0
2013-05-01,BV6Z1125A,"10,633.96",299,"11,508.42",329,"11,508.42"
2013-05-01,BV6Z1126A,79.96,2,79.96,2,79.96
2013-05-01,BV6Z2C026A,639.68,16,639.68,16,639.68
2013-05-01,C1BZ1126A,0,0,0,0,0
2013-05-01,C1BZ2C026A,0,0,0,0,0
2013-05-01,CB5Z1125A,"63,338.40","1,158.04","73,187.84","1,408.00","73,187.84"
2013-05-01,CC3Z1102A,"17,729.95",156.88,"20,581.42",179,"20,581.42"
2013-05-01,CC3Z1102B,"16,479.28",106,"17,313.78",111,"17,313.78"
2013-05-01,CL1Z1109A,0,0,0,0,0
2013-05-01,CL1Z2C026A,"23,725.74",422,"24,686.02",449,"24,686.02"
2013-05-01,CL3Z1104A,"44,907.45",332,"59,505.40",445,"59,505.40"
2013-05-01,CL3Z1104B,"11,768.00",120,"19,296.00",201,"19,296.00"
2013-05-01,CL3Z1104C,0,0,0,0,0
2013-05-01,CL3Z1104D,"2,058.70",10,"2,470.44",12,"2,470.44"
2013-05-01,CL3Z1104E,-668.61,-5,133.72,1,133.72
2013-05-01,CL3Z1104F,0,0,0,0,0
2013-05-01,CL3Z1104G,"2,034.56",11,"2,404.48",13,"2,404.48"
2013-05-01,CL3Z1104H,"2,671.90",14,"3,244.45",17,"3,244.45"
2013-05-01,CL3Z1125A,"1,199.60",20,"1,199.60",20,"1,199.60"
2013-05-01,CL3Z1125B,"211,644.94","3,446.94","239,680.08","3,996.00","239,680.08"
2013-05-01,CL3Z2C026A,0,0,0,0,0
2013-05-01,CL3Z2C026B,149.94,3,149.94,3,149.94
2013-05-01,CL3Z2C026C,"7,597.48",128,"8,877.04",148,"8,877.04"
2013-05-01,CL3Z2C026D,0,0,0,0,0
2013-05-01,CR3Z1125B,659.78,9,779.74,13,779.74
2013-05-01,CR3Z1125C,599.8,10,719.76,12,719.76
2013-05-01,CU9Z1102A,0,0,0,0,0
2013-05-01,CV6Z1104A,"3,660.00",122,"4,560.00",152,"4,560.00"
2013-05-01,CV6Z1104D,"1,405.80",43,"1,749.00",53,"1,749.00"
2013-05-01,CV6Z1104F,"1,636.19",26,"1,950.83",31,"1,950.83"
2013-05-01,CV6Z1104G,99.68,2,224.28,3,224.28
2013-05-01,CV6Z1104H,704.9,15,965.6,20,965.6
2013-05-01,CV6Z1109A,"-1,635.77",-25,"6,654.78",99,"6,654.78"
2013-05-01,CV6Z1109B,974.99,13,"1,275.00",17,"1,275.00"
2013-05-01,CV6Z1109C,0,0,0,0,0
2013-05-01,CV6Z1125A,"1,279.36",32,"1,279.36",32,"1,279.36"
2013-05-01,CV6Z1125B,"3,474.68",88,"4,117.94",103,"4,117.94"
2013-05-01,CV6Z1126A,79.96,2,79.96,2,79.96
2013-05-01,CV6Z2C026A,"2,763.43",79,"3,008.28",86,"3,008.28"
2013-05-01,CV6Z2C026B,"2,278.89",53.2,"3,198.40",80,"3,198.40"
2013-05-01,DC3Z1102B,-257.8,0,483.36,4,483.36
2013-05-01,DC3Z1102C,320.22,2,320.22,2,320.22
2013-05-01,DC3Z1104A,0,0,0,0,0
2013-05-01,DC3Z1104B,0,0,0,0,0
2013-05-01,DC3Z1104C,0,0,0,0,0
2013-05-01,DC3Z1104D,0,0,0,0,0
2013-05-01,DC3Z1104E,0,0,0,0,0
2013-05-01,DC3Z1125A,"2,959.27",37,"3,359.16",42,"3,359.16"
2013-05-01,DC3Z2C026A,399.9,5,399.9,5,399.9
2013-05-01,DC3Z2C026B,879.78,11,879.78,11,879.78
2013-05-01,DCPZ1104A,"6,380.95",141,"6,638.62",146,"6,638.62"
2013-05-01,DE9Z1104A,0,0,0,0,0
2013-05-01,DE9Z1104B,"1,793.12",13,"3,862.04",28,"3,862.04"
2013-05-01,DE9Z1104C,0,0,0,0,0
2013-05-01,DE9Z2C026A,"2,176.00",17,"2,176.00",17,"2,176.00"
2013-05-01,DG1Z1125B,0,0,0,0,0
2013-05-01,DG1Z1125C,"36,789.78",726,"38,811.20",764,"38,811.20"
2013-05-01,DG1Z2C026A,"17,042.70",428,"18,030.98",451,"18,030.98"
2013-05-01,DG9Z1104A,814.53,14,"1,105.42",19,"1,105.42"
2013-05-01,DG9Z1104B,"2,844.93",49,"3,708.18",63,"3,708.18"
2013-05-01,DG9Z1104C,0,0,0,0,0
2013-05-01,DG9Z1104D,117.72,2,117.72,2,117.72
2013-05-01,DG9Z1125A,"4,548.19",91,"4,898.04",98,"4,898.04"
2013-05-01,DG9Z1125B,649.74,13,649.74,13,649.74
2013-05-01,DG9Z2C026A,"1,099.57",22,"1,499.40",30,"1,499.40"
2013-05-01,DG9Z2C026B,349.86,7,349.86,7,349.86
2013-05-01,DL1Z1104A,"1,210.93",7,"1,729.90",10,"1,729.90"
2013-05-01,DR3Z1125A,"1,339.78",13,"1,339.78",13,"1,339.78"
2013-05-01,DR3Z1125B,0,0,0,0,0
2013-05-01,DR3Z1125C,"12,844.86",258,"13,294.68",266,"13,294.68"
2013-05-01,DR3Z2C026A,"1,488.08",22,"1,488.08",22,"1,488.08"
2013-05-01,DV6Z1104A,0,0,0,0,0
2013-05-01,DV6Z2C026A,0,0,0,0,0
2013-05-01,E9HZ1126A,512.38,2,512.38,2,512.38
2013-05-01,F1CZ1104A,98.88,2,98.88,2,98.88
2013-05-01,F1CZ1104B,420,7,420,7,420
2013-05-01,F2HZ1125B,"1,036.76",4,"1,036.76",4,"1,036.76"
2013-05-01,F3SZ1109A,"2,805.00",33,"2,805.00",33,"2,805.00"
2013-05-01,F4HZ1109D,328.51,1,328.51,1,328.51
2013-05-01,F4HZ1125A,300,2,300,2,300
2013-05-01,F4HZ1125C,495,3,495,3,495
2013-05-01,F4TZ1109A,253,1,440,2,440
2013-05-01,F4UZ1102B,0,0,0,0,0
2013-05-01,F4ZZ2C026B,"1,374.30",18,"1,450.65",19,"1,450.65"
2013-05-01,F58Z1126B,699.8,10,699.8,10,699.8
2013-05-01,F5RZ1104A,"1,173.00",17,"1,173.00",17,"1,173.00"
2013-05-01,F5RZ1104B,0,0,0,0,0
2013-05-01,F5TZ2C026A,"2,188.54",73,"2,188.54",73,"2,188.54"
2013-05-01,F67Z1125BA,"2,473.90",55,"2,473.90",55,"2,473.90"
2013-05-01,F68Z1104AA,910,13,910,13,910
2013-05-01,F6SZ1104BA,"1,125.76",16,"1,125.76",16,"1,125.76"
2013-05-01,F6UZ2C026AA,"12,507.22",139,"12,507.22",139,"12,507.22"
2013-05-01,F78Z1104AA,418.08,6,418.08,6,418.08
2013-05-01,F7AZ1104AC,321.1,5,321.1,5,321.1
2013-05-01,F81Z1102BA,"5,695.04",49,"6,358.94",53,"6,358.94"
2013-05-01,F81Z1102DB,"5,232.23",30,"5,379.74",31,"5,379.74"
2013-05-01,F81Z1104AD,244.25,1,244.25,1,244.25
2013-05-01,F81Z1104BH,"163,214.36",555,"166,030.44",566,"166,030.44"
2013-05-01,F81Z1104CH,0,0,0,0,0
2013-05-01,F81Z1104DG,"28,785.00",101,"28,785.00",101,"28,785.00"
2013-05-01,F81Z1104EC,0,0,0,0,0
2013-05-01,F81Z1109DA,"4,300.92",26,"4,300.92",26,"4,300.92"
2013-05-01,F81Z1109EB,"2,541.84",12,"2,541.84",12,"2,541.84"
2013-05-01,F81Z1125AA,0,0,0,0,0
2013-05-01,F81Z1125AB,0,0,0,0,0
2013-05-01,F81Z1125BA,"1,209.72",12,"1,209.72",12,"1,209.72"
2013-05-01,F81Z1125DA,"43,660.87",582,"44,088.24",588,"44,088.24"
2013-05-01,F81Z2C026AA,"29,783.38",331,"29,783.38",331,"29,783.38"
2013-05-01,F81Z2C026EA,"12,236.94",153,"12,236.94",153,"12,236.94"
2013-05-01,F87Z1104AB,0,0,0,0,0
2013-05-01,F87Z1104BB,0,0,0,0,0
2013-05-01,F87Z1104CA,"35,427.42",213,"35,590.68",218,"35,590.68"
2013-05-01,F87Z1126BA,419.76,12,419.76,12,419.76
2013-05-01,F8AZ1104AA,"3,195.00",45,"3,195.00",45,"3,195.00"
2013-05-01,F8UZ1102AB,"33,130.40",326,"39,192.16",392,"39,192.16"
2013-05-01,F8UZ1102CA,"115,929.07",842,"121,891.79",892,"121,891.80"
2013-05-01,F8VZ1125AA,"2,874.08",44,"2,874.08",44,"2,874.08"
2013-05-01,F8ZZ2C026AA,"1,848.14",43,"1,848.14",43,"1,848.14"
2013-05-01,XC2Z1126AA,"1,328.56",22,"1,379.54",23,"1,379.54"
2013-05-01,XC2Z2C026AA,"30,749.88",387,"32,871.78",411,"32,871.78"
2013-05-01,XC2Z2C026BB,"10,543.08",123,"11,812.22",139,"11,812.22"
